time,seconds_elapsed,z,y,x
1784821989513499400,3.78849951171875,0.028099801391363144,-0.1466076523065567,-0.0555887371301651
1784821989523499300,3.798499267578125,0.018325956538319588,-0.027488935738801956,-0.22418753802776337
1784821989533499400,3.80849951171875,0.01038470957428217,0.09529497474431992,-0.3897320330142975
1784821989543499300,3.818499267578125,0.010995574295520782,0.19120082259178162,-0.5283984541893005
1784821989553499400,3.82849951171875,-0.0006108652451075613,0.23396138846874237,-0.6188064813613892
1784821989563499300,3.838499267578125,-0.018936822190880775,0.22296582162380219,-0.6542366743087769
1784821989573499400,3.84849951171875,-0.031154127791523933,0.16982053220272064,-0.6493497490882874
1784821989583499300,3.858499267578125,-0.02687807008624077,0.11850785464048386,-0.6133087277412415
1784821989593499400,3.86849951171875,0.00733038317412138,0.05864306539297104,-0.5375614166259766
1784821989603499300,3.878499267578125,0.015882495790719986,0.04642575979232788,-0.48380526900291443
1784821989613498400,3.888498291015625,0.02015855349600315,0.06475171446800232,-0.42760565876960754
1784821989623498500,3.89849853515625,0.018936822190880775,0.08918632566928864,-0.37568211555480957
1784821989633498400,3.908498291015625,-0.0024434609804302454,0.10812314599752426,-0.34025195240974426
1784821989643498500,3.91849853515625,-0.02626720629632473,0.11056660860776901,-0.33292156457901
1784821989653498400,3.928498291015625,-0.031154127791523933,0.10506882518529892,-0.34697145223617554
1784821989663498500,3.93849853515625,-0.021991148591041565,0.06963863968849182,-0.37201693654060364
1784821989673498400,3.948498291015625,-0.015882495790719986,0.01160643994808197,-0.40683624148368835
1784821989683498500,3.95849853515625,-0.021380282938480377,-0.027488935738801956,-0.4453207552433014
1784821989693498400,3.968498291015625,-0.033597588539123535,-0.02932153269648552,-0.48197266459465027
1784821989703498500,3.97849853515625,-0.05375614017248154,-0.019547687843441963,-0.5186246037483215
1784821989713499400,3.98849951171875,-0.0708603709936142,0.021991148591041565,-0.5442809462547302
1784821989723499300,3.998499267578125,-0.0659734457731247,0.07880161702632904,-0.5345070958137512
1784821989733499400,4.00849951171875,-0.05925392732024193,0.11728613078594208,-0.4911356568336487
1784821989743499300,4.018499267578125,-0.06841690838336945,0.15393804013729095,-0.4092797040939331
1784821989753499400,4.02849951171875,-0.07635815441608429,0.15882496535778046,-0.3591887652873993
1784821989763499300,4.038499267578125,-0.08185594528913498,0.13561208546161652,-0.31459560990333557
1784821989773499100,4.0484990234375,-0.09285151958465576,0.07269296050071716,-0.2883284091949463
1784821989783499300,4.058499267578125,-0.12095131725072861,-0.0024434609804302454,-0.29077184200286865
1784821989793499100,4.0684990234375,-0.15515977144241333,-0.0507018156349659,-0.3078760802745819
1784821989803499300,4.078499267578125,-0.18875735998153687,-0.07513642311096191,-0.32559117674827576
1784821989813498400,4.088498291015625,-0.2021963894367218,-0.07513642311096191,-0.33047810196876526
1784821989823498200,4.098498291015625,-0.2070833146572113,-0.08429940044879913,-0.323147714138031
1784821989833498400,4.108498291015625,-0.2015855312347412,-0.12034045159816742,-0.3072652220726013
1784821989843498200,4.118498291015625,-0.18325957655906677,-0.18325957655906677,-0.29077184200286865
1784821989853498400,4.128498291015625,-0.15393804013729095,-0.22296582162380219,-0.2883284091949463
1784821989863498200,4.138498291015625,-0.11545353382825851,-0.1563815027475357,-0.2974913716316223
1784821989873498400,4.148498291015625,-0.06169738993048668,-0.03787364438176155,-0.294437050819397
1784821989883498200,4.158498291015625,-0.015882495790719986,0.060475658625364304,-0.2583959996700287
1784821989893498400,4.168498291015625,0.0024434609804302454,0.11789698898792267,-0.16982053220272064
1784821989903498200,4.178498291015625,0.012217304669320583,0.07391469180583954,-0.12278391420841217
1784821989913499100,4.1884990234375,0.025656340643763542,-0.005497787147760391,-0.08979719132184982
1784821989923499000,4.1984990234375,0.03420845419168472,-0.11789698898792267,-0.0507018156349659
1784821989933499100,4.2084990234375,0.04398229718208313,-0.2632829248905182,0.015271631069481373
1784821989943499000,4.2184990234375,0.029932396486401558,-0.4178318381309509,0.11301007121801376
1784821989953499100,4.2284990234375,0.004886921960860491,-0.5522221922874451,0.22968533635139465
1784821989963499000,4.2384990234375,-0.009773843921720982,-0.7024950385093689,0.3335324227809906
1784821989973499100,4.2484990234375,-0.036041051149368286,-0.8356636762619019,0.3799581825733185
1784821989983499000,4.2584990234375,-0.08552113175392151,-0.8155050873756409,0.33047810196876526
1784821989993499100,4.2684990234375,-0.14294247329235077,-0.6670648455619812,0.16065755486488342
1784821990003499000,4.2784990234375,-0.19853121042251587,-0.42271876335144043,-0.08307767659425735
1784821990013498400,4.288498291015625,-0.2278527319431305,-0.09162978827953339,-0.35185837745666504
1784821990023498200,4.298498291015625,-0.22113321721553802,0.25534167885780334,-0.607200026512146
1784821990033498400,4.308498291015625,-0.17898350954055786,0.5815436840057373,-0.7953465580940247
1784821990043498200,4.318498291015625,-0.11484266817569733,0.8484918475151062,-0.8936958312988281
1784821990053498400,4.328498291015625,0.013439035043120384,0.9743300676345825,-0.8436049222946167
1784821990063498200,4.338498291015625,0.08796459436416626,0.8093964457511902,-0.7281513810157776
1784821990073498400,4.348498291015625,0.11972958594560623,0.5229006409645081,-0.6133087277412415
1784821990083498500,4.35849853515625,0.11545353382825851,0.19486601650714874,-0.5357288122177124
1784821990093498400,4.368498291015625,0.09040805697441101,-0.09773843735456467,-0.5125159621238708
1784821990103498500,4.37849853515625,0.039095375686883926,-0.2431243658065796,-0.53328537940979
1784821990113499400,4.38849951171875,-0.0354301854968071,-0.23640485107898712,-0.5803219676017761
1784821990123499300,4.398499267578125,-0.11239920556545258,-0.04459316283464432,-0.6188064813613892
1784821990133499400,4.40849951171875,-0.1466076523065567,0.2064724564552307,-0.6194173693656921
1784821990143499300,4.418499267578125,-0.12339477986097336,0.4178318381309509,-0.5742133259773254
1784821990153499400,4.42849951171875,-0.06414084881544113,0.5265658497810364,-0.4966334402561188
1784821990163499300,4.438499267578125,0.003054326167330146,0.4948008358478546,-0.4184426963329315
1784821990173499400,4.44849951171875,0.059864792972803116,0.3683517575263977,-0.3701843321323395
1784821990183499300,4.458499267578125,0.09712757170200348,0.22052235901355743,-0.3701843321323395
1784821990193499400,4.46849951171875,0.13072516024112701,0.08918632566928864,-0.3933972120285034
1784821990203499300,4.478499267578125,0.1459967941045761,-0.03787364438176155,-0.43188172578811646
1784821990213498400,4.488498291015625,0.12522737681865692,-0.029932396486401558,-0.43127086758613586
1784821990223498500,4.49849853515625,0.10201449692249298,0.01771509274840355,-0.41111230850219727
1784821990233498400,4.508498291015625,0.08735372871160507,0.10201449692249298,-0.3799581825733185
1784821990243498500,4.51849853515625,0.0806342139840126,0.1820378452539444,-0.34208452701568604
1784821990253498400,4.528498291015625,0.08246681094169617,0.251676470041275,-0.3084869384765625
1784821990263498500,4.53849853515625,0.09224065393209457,0.27611109614372253,-0.2932153046131134
1784821990273498400,4.548498291015625,0.09896016865968704,0.27122417092323303,-0.303600013256073
1784821990283498500,4.55849853515625,0.10934487730264664,0.24068090319633484,-0.3237585723400116
1784821990293498400,4.568498291015625,0.1362229436635971,0.20097467303276062,-0.33047810196876526
1784821990303498500,4.57849853515625,0.17898350954055786,0.18081611394882202,-0.3237585723400116
1784821990313499400,4.58849951171875,0.21563543379306793,0.18814650177955627,-0.29504790902137756
1784821990323499300,4.598499267578125,0.23640485107898712,0.18875735998153687,-0.24495697021484375
1784821990333499400,4.60849951171875,0.24495697021484375,0.1612684279680252,-0.18997909128665924
1784821990343499300,4.618499267578125,0.24678955972194672,0.13500121235847473,-0.1417207419872284
1784821990353499400,4.62849951171875,0.23029619455337524,0.0757472887635231,-0.07696902006864548
1784821990363499300,4.638499267578125,0.2168571650981903,0.01771509274840355,-0.031154127791523933
1784821990373499400,4.64849951171875,0.22907446324825287,-0.024434609338641167,0.025045474991202354
1784821990383499300,4.658499267578125,0.26633724570274353,-0.006719517521560192,0.10262536257505417
1784821990393499400,4.66849951171875,0.32131510972976685,0.042760565876960754,0.19792033731937408
1784821990403499300,4.678499267578125,0.3689626157283783,0.10812314599752426,0.3017674386501312
1784821990413498400,4.688498291015625,0.3988949954509735,0.15760323405265808,0.3982841372489929
1784821990423498500,4.69849853515625,0.41661009192466736,0.17043140530586243,0.48258355259895325
1784821990433498400,4.708498291015625,0.44165557622909546,0.13072516024112701,0.5577199459075928
1784821990443498500,4.71849853515625,0.4703662395477295,0.04948008432984352,0.618195652961731
1784821990453498400,4.728498291015625,0.49235737323760986,-0.03237585723400116,0.6542366743087769
1784821990463498500,4.73849853515625,0.4954117238521576,-0.06414084881544113,0.6682865619659424
1784821990473498400,4.748498291015625,0.47769662737846375,-0.07269296050071716,0.6823364496231079
1784821990483498500,4.75849853515625,0.46670106053352356,-0.07452555745840073,0.7086036801338196
1784821990493498400,4.768498291015625,0.49296826124191284,-0.09529497474431992,0.7348709106445312
1784821990503498500,4.77849853515625,0.5839871764183044,-0.1667662113904953,0.7373143434524536
1784821990513499100,4.7884990234375,0.6493497490882874,-0.20402899384498596,0.7092145681381226
1784821990523499300,4.798499267578125,0.6921103000640869,-0.19425514340400696,0.6493497490882874
1784821990533466000,4.808466064453125,0.6988298296928406,-0.17409659922122955,0.6108652353286743
1784821990543432700,4.8184326171875,0.6640105247497559,-0.04642575979232788,0.4789183437824249
1784821990553399300,4.8283994140625,0.6133087277412415,0.08491026610136032,0.3927863538265228
1784821990563366000,4.838365966796875,0.5632177591323853,0.19853121042251587,0.32070425152778625
1784821990573332700,4.848332763671875,0.5424483418464661,0.24068090319633484,0.2822197377681732
1784821990583299300,4.85829931640625,0.5552765130996704,0.21135938167572021,0.26450464129447937
1784821990593266000,4.868265869140625,0.6035348773002625,0.15027284622192383,0.2669481039047241
1784821990603232800,4.878232666015625,0.6572909951210022,0.08857546001672745,0.3017674386501312
1784821990613198300,4.8881982421875,0.6914994716644287,0.05803219974040985,0.3640756905078888
1784821990623165200,4.898165283203125,0.6957755088806152,0.05864306539297104,0.44104471802711487
1784821990633131800,4.9081318359375,0.6731734871864319,0.06902777403593063,0.5198463201522827
1784821990643098400,4.918098388671875,0.617584764957428,0.10995574295520782,0.5876523852348328
1784821990653065200,4.928065185546875,0.5345070958137512,0.1508837193250656,0.6383541822433472
1784821990663031800,4.93803173828125,0.4447098970413208,0.15027284622192383,0.6786713004112244
1784821990672998400,4.947998291015625,0.3842342495918274,0.10995574295520782,0.6988298296928406
1784821990682965000,4.957965087890625,0.35552358627319336,0.0507018156349659,0.694553792476654
1784821990692931800,4.967931884765625,0.3683517575263977,-0.07330382615327835,0.6780604124069214
